Contig110170	680	682	45	Contig110170	.	contig	1	9300	.	.	.	ID=Contig110170;Name=Contig110170
Contig35213	1859	1861	-81	Contig35213	blastx	match_part	1065	2012	424	-	.	ID=Contig35213:hsp:117:3.10.0.0;Parent=Contig35213:hit:67:3.10.0.0;Target=YP_254649.1 156 471;Gap=M98 I1 M79 D12 M31 D2 M23 I13 M11 D7 M6 I1 M10 I6 M37
Contig35213	1859	1861	-81	Contig35213	blastx	match_part	1730	1972	173	-	.	ID=Contig35213:hsp:118:3.10.0.0;Parent=Contig35213:hit:67:3.10.0.0;Target=YP_254649.1 169 249;Gap=M81
Contig35213	1873	1875	-78	Contig35213	.	contig	1	3190	.	.	.	ID=Contig35213;Name=Contig35213
Contig35213	1873	1875	-78	Contig35213	blastn	expressed_sequence_match	1	2189	1031	-	.	ID=Contig35213:hit:63:3.2.0.0;Name=comp42648_c3_seq1
Contig35213	1873	1875	-78	Contig35213	blastx	protein_match	135	2433	182	-	.	ID=Contig35213:hit:67:3.10.0.0;Name=YP_254649.1
Contig35213	1873	1875	-78	Contig35213	blastn	expressed_sequence_match	188	2460	253	-	.	ID=Contig35213:hit:64:3.2.0.0;Name=comp42648_c8_seq1
Contig35213	1873	1875	-78	Contig35213	protein2genome	protein_match	866	2433	1520	-	.	ID=Contig35213:hit:68:3.10.0.0;Name=YP_254649.1
Contig35213	1873	1875	-78	Contig35213	protein2genome	match_part	866	2433	1520	-	.	ID=Contig35213:hsp:121:3.10.0.0;Parent=Contig35213:hit:68:3.10.0.0;Target=YP_254649.1 15 537;Gap=M65 F1 M17 R1 M1 R2 F1 M27 F2 M41 F1 M52 F1 M27 F1 M17 I1 F2 M21 R1 M1 R2 M13 F1 M3 R2 M1 R1 M30 F1 M60 F1 M120 I1 M20
Contig35213	1873	1875	-78	Contig35213	blastn	match_part	875	2189	1031	-	.	ID=Contig35213:hsp:110:3.2.0.0;Parent=Contig35213:hit:63:3.2.0.0;Target=comp42648_c3_seq1 1 1312 +;Gap=M89 D1 M20 I1 M64 D1 M41 D1 M26 D1 M20 I1 M15 I1 M81 D1 M93 I1 M17 I1 M31 I2 M67 I1 M49 D1 M85 D1 M159 D1 M51 D1 M15 I1 M55 I1 M17 D2 M21 D1 M44 I1 M50 D1 M172 D1 M19
Contig35213	1873	1875	-78	Contig35213	est2genome	expressed_sequence_match	875	2189	6176	+	.	ID=Contig35213:hit:65:3.2.0.0;Name=comp42648_c3_seq1
Contig35213	1873	1875	-78	Contig35213	est2genome	match_part	875	2189	6176	+	.	ID=Contig35213:hsp:114:3.2.0.0;Parent=Contig35213:hit:65:3.2.0.0;Target=comp42648_c3_seq1 1 1312 -;Gap=M89 D1 M20 I1 M64 D1 M41 D1 M26 D1 M20 I1 M15 I1 M81 D1 M93 I1 M17 I1 M31 I2 M67 I1 M49 D1 M85 D1 M159 D1 M51 D1 M15 I1 M55 I1 M17 D2 M21 D1 M44 I1 M50 D1 M172 D1 M19
Contig35213	1873	1875	-78	Contig35213	blastx	match_part	1065	2012	424	-	.	ID=Contig35213:hsp:117:3.10.0.0;Parent=Contig35213:hit:67:3.10.0.0;Target=YP_254649.1 156 471;Gap=M98 I1 M79 D12 M31 D2 M23 I13 M11 D7 M6 I1 M10 I6 M37
Contig35213	1873	1875	-78	Contig35213	blastx	match_part	1730	1972	173	-	.	ID=Contig35213:hsp:118:3.10.0.0;Parent=Contig35213:hit:67:3.10.0.0;Target=YP_254649.1 169 249;Gap=M81
Contig35213	1988	1990	-78	Contig35213	.	contig	1	3190	.	.	.	ID=Contig35213;Name=Contig35213
Contig35213	1988	1990	-78	Contig35213	blastn	expressed_sequence_match	1	2189	1031	-	.	ID=Contig35213:hit:63:3.2.0.0;Name=comp42648_c3_seq1
Contig35213	1988	1990	-78	Contig35213	blastx	protein_match	135	2433	182	-	.	ID=Contig35213:hit:67:3.10.0.0;Name=YP_254649.1
Contig35213	1988	1990	-78	Contig35213	blastn	expressed_sequence_match	188	2460	253	-	.	ID=Contig35213:hit:64:3.2.0.0;Name=comp42648_c8_seq1
Contig35213	1988	1990	-78	Contig35213	protein2genome	protein_match	866	2433	1520	-	.	ID=Contig35213:hit:68:3.10.0.0;Name=YP_254649.1
Contig35213	1988	1990	-78	Contig35213	protein2genome	match_part	866	2433	1520	-	.	ID=Contig35213:hsp:121:3.10.0.0;Parent=Contig35213:hit:68:3.10.0.0;Target=YP_254649.1 15 537;Gap=M65 F1 M17 R1 M1 R2 F1 M27 F2 M41 F1 M52 F1 M27 F1 M17 I1 F2 M21 R1 M1 R2 M13 F1 M3 R2 M1 R1 M30 F1 M60 F1 M120 I1 M20
Contig35213	1988	1990	-78	Contig35213	blastn	match_part	875	2189	1031	-	.	ID=Contig35213:hsp:110:3.2.0.0;Parent=Contig35213:hit:63:3.2.0.0;Target=comp42648_c3_seq1 1 1312 +;Gap=M89 D1 M20 I1 M64 D1 M41 D1 M26 D1 M20 I1 M15 I1 M81 D1 M93 I1 M17 I1 M31 I2 M67 I1 M49 D1 M85 D1 M159 D1 M51 D1 M15 I1 M55 I1 M17 D2 M21 D1 M44 I1 M50 D1 M172 D1 M19
Contig35213	1988	1990	-78	Contig35213	est2genome	expressed_sequence_match	875	2189	6176	+	.	ID=Contig35213:hit:65:3.2.0.0;Name=comp42648_c3_seq1
Contig35213	1988	1990	-78	Contig35213	est2genome	match_part	875	2189	6176	+	.	ID=Contig35213:hsp:114:3.2.0.0;Parent=Contig35213:hit:65:3.2.0.0;Target=comp42648_c3_seq1 1 1312 -;Gap=M89 D1 M20 I1 M64 D1 M41 D1 M26 D1 M20 I1 M15 I1 M81 D1 M93 I1 M17 I1 M31 I2 M67 I1 M49 D1 M85 D1 M159 D1 M51 D1 M15 I1 M55 I1 M17 D2 M21 D1 M44 I1 M50 D1 M172 D1 M19
Contig35213	1988	1990	-78	Contig35213	blastx	match_part	1065	2012	424	-	.	ID=Contig35213:hsp:117:3.10.0.0;Parent=Contig35213:hit:67:3.10.0.0;Target=YP_254649.1 156 471;Gap=M98 I1 M79 D12 M31 D2 M23 I13 M11 D7 M6 I1 M10 I6 M37
Contig35213	2003	2005	-62	Contig35213	.	contig	1	3190	.	.	.	ID=Contig35213;Name=Contig35213
Contig35213	2003	2005	-62	Contig35213	blastn	expressed_sequence_match	1	2189	1031	-	.	ID=Contig35213:hit:63:3.2.0.0;Name=comp42648_c3_seq1
Contig35213	2003	2005	-62	Contig35213	blastx	protein_match	135	2433	182	-	.	ID=Contig35213:hit:67:3.10.0.0;Name=YP_254649.1
Contig35213	2003	2005	-62	Contig35213	blastn	expressed_sequence_match	188	2460	253	-	.	ID=Contig35213:hit:64:3.2.0.0;Name=comp42648_c8_seq1
Contig35213	2003	2005	-62	Contig35213	protein2genome	protein_match	866	2433	1520	-	.	ID=Contig35213:hit:68:3.10.0.0;Name=YP_254649.1
Contig35213	2003	2005	-62	Contig35213	protein2genome	match_part	866	2433	1520	-	.	ID=Contig35213:hsp:121:3.10.0.0;Parent=Contig35213:hit:68:3.10.0.0;Target=YP_254649.1 15 537;Gap=M65 F1 M17 R1 M1 R2 F1 M27 F2 M41 F1 M52 F1 M27 F1 M17 I1 F2 M21 R1 M1 R2 M13 F1 M3 R2 M1 R1 M30 F1 M60 F1 M120 I1 M20
Contig35213	2003	2005	-62	Contig35213	blastn	match_part	875	2189	1031	-	.	ID=Contig35213:hsp:110:3.2.0.0;Parent=Contig35213:hit:63:3.2.0.0;Target=comp42648_c3_seq1 1 1312 +;Gap=M89 D1 M20 I1 M64 D1 M41 D1 M26 D1 M20 I1 M15 I1 M81 D1 M93 I1 M17 I1 M31 I2 M67 I1 M49 D1 M85 D1 M159 D1 M51 D1 M15 I1 M55 I1 M17 D2 M21 D1 M44 I1 M50 D1 M172 D1 M19
Contig35213	2003	2005	-62	Contig35213	est2genome	expressed_sequence_match	875	2189	6176	+	.	ID=Contig35213:hit:65:3.2.0.0;Name=comp42648_c3_seq1
Contig35213	2003	2005	-62	Contig35213	est2genome	match_part	875	2189	6176	+	.	ID=Contig35213:hsp:114:3.2.0.0;Parent=Contig35213:hit:65:3.2.0.0;Target=comp42648_c3_seq1 1 1312 -;Gap=M89 D1 M20 I1 M64 D1 M41 D1 M26 D1 M20 I1 M15 I1 M81 D1 M93 I1 M17 I1 M31 I2 M67 I1 M49 D1 M85 D1 M159 D1 M51 D1 M15 I1 M55 I1 M17 D2 M21 D1 M44 I1 M50 D1 M172 D1 M19
Contig35213	2003	2005	-62	Contig35213	blastx	match_part	1065	2012	424	-	.	ID=Contig35213:hsp:117:3.10.0.0;Parent=Contig35213:hit:67:3.10.0.0;Target=YP_254649.1 156 471;Gap=M98 I1 M79 D12 M31 D2 M23 I13 M11 D7 M6 I1 M10 I6 M37
Contig35213	2003	2005	-62	Contig35213	blastx	match_part	1993	2433	454	-	.	ID=Contig35213:hsp:116:3.10.0.0;Parent=Contig35213:hit:67:3.10.0.0;Target=YP_254649.1 15 162;Gap=M20 I1 M127
Contig35213	2006	2008	-47	Contig35213	.	contig	1	3190	.	.	.	ID=Contig35213;Name=Contig35213
Contig35213	2006	2008	-47	Contig35213	blastn	expressed_sequence_match	1	2189	1031	-	.	ID=Contig35213:hit:63:3.2.0.0;Name=comp42648_c3_seq1
Contig35213	2006	2008	-47	Contig35213	blastx	protein_match	135	2433	182	-	.	ID=Contig35213:hit:67:3.10.0.0;Name=YP_254649.1
Contig35213	2006	2008	-47	Contig35213	blastn	expressed_sequence_match	188	2460	253	-	.	ID=Contig35213:hit:64:3.2.0.0;Name=comp42648_c8_seq1
Contig35213	2006	2008	-47	Contig35213	protein2genome	protein_match	866	2433	1520	-	.	ID=Contig35213:hit:68:3.10.0.0;Name=YP_254649.1
Contig35213	2006	2008	-47	Contig35213	protein2genome	match_part	866	2433	1520	-	.	ID=Contig35213:hsp:121:3.10.0.0;Parent=Contig35213:hit:68:3.10.0.0;Target=YP_254649.1 15 537;Gap=M65 F1 M17 R1 M1 R2 F1 M27 F2 M41 F1 M52 F1 M27 F1 M17 I1 F2 M21 R1 M1 R2 M13 F1 M3 R2 M1 R1 M30 F1 M60 F1 M120 I1 M20
Contig35213	2006	2008	-47	Contig35213	blastn	match_part	875	2189	1031	-	.	ID=Contig35213:hsp:110:3.2.0.0;Parent=Contig35213:hit:63:3.2.0.0;Target=comp42648_c3_seq1 1 1312 +;Gap=M89 D1 M20 I1 M64 D1 M41 D1 M26 D1 M20 I1 M15 I1 M81 D1 M93 I1 M17 I1 M31 I2 M67 I1 M49 D1 M85 D1 M159 D1 M51 D1 M15 I1 M55 I1 M17 D2 M21 D1 M44 I1 M50 D1 M172 D1 M19
Contig35213	2006	2008	-47	Contig35213	est2genome	expressed_sequence_match	875	2189	6176	+	.	ID=Contig35213:hit:65:3.2.0.0;Name=comp42648_c3_seq1
Contig35213	2006	2008	-47	Contig35213	est2genome	match_part	875	2189	6176	+	.	ID=Contig35213:hsp:114:3.2.0.0;Parent=Contig35213:hit:65:3.2.0.0;Target=comp42648_c3_seq1 1 1312 -;Gap=M89 D1 M20 I1 M64 D1 M41 D1 M26 D1 M20 I1 M15 I1 M81 D1 M93 I1 M17 I1 M31 I2 M67 I1 M49 D1 M85 D1 M159 D1 M51 D1 M15 I1 M55 I1 M17 D2 M21 D1 M44 I1 M50 D1 M172 D1 M19
Contig35213	2006	2008	-47	Contig35213	blastx	match_part	1065	2012	424	-	.	ID=Contig35213:hsp:117:3.10.0.0;Parent=Contig35213:hit:67:3.10.0.0;Target=YP_254649.1 156 471;Gap=M98 I1 M79 D12 M31 D2 M23 I13 M11 D7 M6 I1 M10 I6 M37
Contig35213	2006	2008	-47	Contig35213	blastx	match_part	1993	2433	454	-	.	ID=Contig35213:hsp:116:3.10.0.0;Parent=Contig35213:hit:67:3.10.0.0;Target=YP_254649.1 15 162;Gap=M20 I1 M127
Contig35213	2168	2170	-42	Contig35213	.	contig	1	3190	.	.	.	ID=Contig35213;Name=Contig35213
Contig35213	2168	2170	-42	Contig35213	blastn	expressed_sequence_match	1	2189	1031	-	.	ID=Contig35213:hit:63:3.2.0.0;Name=comp42648_c3_seq1
Contig35213	2168	2170	-42	Contig35213	blastx	protein_match	135	2433	182	-	.	ID=Contig35213:hit:67:3.10.0.0;Name=YP_254649.1
Contig35213	2168	2170	-42	Contig35213	blastn	expressed_sequence_match	188	2460	253	-	.	ID=Contig35213:hit:64:3.2.0.0;Name=comp42648_c8_seq1
Contig35213	2168	2170	-42	Contig35213	protein2genome	protein_match	866	2433	1520	-	.	ID=Contig35213:hit:68:3.10.0.0;Name=YP_254649.1
Contig35213	2168	2170	-42	Contig35213	protein2genome	match_part	866	2433	1520	-	.	ID=Contig35213:hsp:121:3.10.0.0;Parent=Contig35213:hit:68:3.10.0.0;Target=YP_254649.1 15 537;Gap=M65 F1 M17 R1 M1 R2 F1 M27 F2 M41 F1 M52 F1 M27 F1 M17 I1 F2 M21 R1 M1 R2 M13 F1 M3 R2 M1 R1 M30 F1 M60 F1 M120 I1 M20
Contig35213	2168	2170	-42	Contig35213	blastn	match_part	875	2189	1031	-	.	ID=Contig35213:hsp:110:3.2.0.0;Parent=Contig35213:hit:63:3.2.0.0;Target=comp42648_c3_seq1 1 1312 +;Gap=M89 D1 M20 I1 M64 D1 M41 D1 M26 D1 M20 I1 M15 I1 M81 D1 M93 I1 M17 I1 M31 I2 M67 I1 M49 D1 M85 D1 M159 D1 M51 D1 M15 I1 M55 I1 M17 D2 M21 D1 M44 I1 M50 D1 M172 D1 M19
Contig35213	2168	2170	-42	Contig35213	est2genome	expressed_sequence_match	875	2189	6176	+	.	ID=Contig35213:hit:65:3.2.0.0;Name=comp42648_c3_seq1
Contig35213	2168	2170	-42	Contig35213	est2genome	match_part	875	2189	6176	+	.	ID=Contig35213:hsp:114:3.2.0.0;Parent=Contig35213:hit:65:3.2.0.0;Target=comp42648_c3_seq1 1 1312 -;Gap=M89 D1 M20 I1 M64 D1 M41 D1 M26 D1 M20 I1 M15 I1 M81 D1 M93 I1 M17 I1 M31 I2 M67 I1 M49 D1 M85 D1 M159 D1 M51 D1 M15 I1 M55 I1 M17 D2 M21 D1 M44 I1 M50 D1 M172 D1 M19
Contig35213	2168	2170	-42	Contig35213	blastx	match_part	1993	2433	454	-	.	ID=Contig35213:hsp:116:3.10.0.0;Parent=Contig35213:hit:67:3.10.0.0;Target=YP_254649.1 15 162;Gap=M20 I1 M127
Contig35213	2171	2173	-57	Contig35213	.	contig	1	3190	.	.	.	ID=Contig35213;Name=Contig35213
Contig35213	2171	2173	-57	Contig35213	blastn	expressed_sequence_match	1	2189	1031	-	.	ID=Contig35213:hit:63:3.2.0.0;Name=comp42648_c3_seq1
Contig35213	2171	2173	-57	Contig35213	blastx	protein_match	135	2433	182	-	.	ID=Contig35213:hit:67:3.10.0.0;Name=YP_254649.1
Contig35213	2171	2173	-57	Contig35213	blastn	expressed_sequence_match	188	2460	253	-	.	ID=Contig35213:hit:64:3.2.0.0;Name=comp42648_c8_seq1
Contig35213	2171	2173	-57	Contig35213	protein2genome	protein_match	866	2433	1520	-	.	ID=Contig35213:hit:68:3.10.0.0;Name=YP_254649.1
Contig35213	2171	2173	-57	Contig35213	protein2genome	match_part	866	2433	1520	-	.	ID=Contig35213:hsp:121:3.10.0.0;Parent=Contig35213:hit:68:3.10.0.0;Target=YP_254649.1 15 537;Gap=M65 F1 M17 R1 M1 R2 F1 M27 F2 M41 F1 M52 F1 M27 F1 M17 I1 F2 M21 R1 M1 R2 M13 F1 M3 R2 M1 R1 M30 F1 M60 F1 M120 I1 M20
Contig35213	2171	2173	-57	Contig35213	blastn	match_part	875	2189	1031	-	.	ID=Contig35213:hsp:110:3.2.0.0;Parent=Contig35213:hit:63:3.2.0.0;Target=comp42648_c3_seq1 1 1312 +;Gap=M89 D1 M20 I1 M64 D1 M41 D1 M26 D1 M20 I1 M15 I1 M81 D1 M93 I1 M17 I1 M31 I2 M67 I1 M49 D1 M85 D1 M159 D1 M51 D1 M15 I1 M55 I1 M17 D2 M21 D1 M44 I1 M50 D1 M172 D1 M19
Contig35213	2171	2173	-57	Contig35213	est2genome	expressed_sequence_match	875	2189	6176	+	.	ID=Contig35213:hit:65:3.2.0.0;Name=comp42648_c3_seq1
Contig35213	2171	2173	-57	Contig35213	est2genome	match_part	875	2189	6176	+	.	ID=Contig35213:hsp:114:3.2.0.0;Parent=Contig35213:hit:65:3.2.0.0;Target=comp42648_c3_seq1 1 1312 -;Gap=M89 D1 M20 I1 M64 D1 M41 D1 M26 D1 M20 I1 M15 I1 M81 D1 M93 I1 M17 I1 M31 I2 M67 I1 M49 D1 M85 D1 M159 D1 M51 D1 M15 I1 M55 I1 M17 D2 M21 D1 M44 I1 M50 D1 M172 D1 M19
Contig35213	2171	2173	-57	Contig35213	blastx	match_part	1993	2433	454	-	.	ID=Contig35213:hsp:116:3.10.0.0;Parent=Contig35213:hit:67:3.10.0.0;Target=YP_254649.1 15 162;Gap=M20 I1 M127
Contig35213	2181	2183	-48	Contig35213	.	contig	1	3190	.	.	.	ID=Contig35213;Name=Contig35213
Contig35213	2181	2183	-48	Contig35213	blastn	expressed_sequence_match	1	2189	1031	-	.	ID=Contig35213:hit:63:3.2.0.0;Name=comp42648_c3_seq1
Contig35213	2181	2183	-48	Contig35213	blastx	protein_match	135	2433	182	-	.	ID=Contig35213:hit:67:3.10.0.0;Name=YP_254649.1
Contig35213	2181	2183	-48	Contig35213	blastn	expressed_sequence_match	188	2460	253	-	.	ID=Contig35213:hit:64:3.2.0.0;Name=comp42648_c8_seq1
Contig35213	2181	2183	-48	Contig35213	protein2genome	protein_match	866	2433	1520	-	.	ID=Contig35213:hit:68:3.10.0.0;Name=YP_254649.1
